what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878516757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878522419
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457878522936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878522950
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457878525441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878526161
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457878526166
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457878537727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457878540204
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457878541176
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457878542358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878545221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878545353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878545887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878546176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878549616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878554255
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457878554687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878554700
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457878557282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878557990
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457878557994
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x1001020, /cygdrive/h/DSD/T8_DMA/software/memread_test/memread_test.elf] return code: 4, 'other error'",1457878563506
error,log,,,"Downloading ELF Process failed",1457878563511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878563529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878569298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878572757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878577330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878581040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878581218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878581762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878582415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878586140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878591376
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457878591861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878591875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878595099
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457878595902
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457878598300
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x1001020] return code: 4, 'other error'",1457878599197
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x1001020, /cygdrive/h/DSD/T8_DMA/software/memread_test/memread_test.elf] return code: 4, 'other error'",1457878602769
error,log,,,"Downloading ELF Process failed",1457878602774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878602793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878603769
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457878605649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878612475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878612723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878613250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878615677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878617315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878625934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878628359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878632289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878632616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878636551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878639064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878640793
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457878641199
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457878643797
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457878645068
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457878649489
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457878657734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457878662376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879163770
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457879165478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879170540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879170639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879171155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879173002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879181282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879182357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879185994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879189463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879223860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879225393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879226128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879228515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879229970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879249147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879249711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879253662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879276903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879279569
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457879280052
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457879282604
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457879283853
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x1001020, /cygdrive/h/DSD/T8_DMA/software/memread_test/memread_test.elf] return code: 4, 'other error'",1457879289066
error,log,,,"Downloading ELF Process failed",1457879289071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879289090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879290586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879293301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879340652
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457879340668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879343807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879344043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879344569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879345489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879353431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879357819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879358134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879361919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457879363201
