what,kind,bundleId,bundleVersion,description,time
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457908428714
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457908430933
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457908432178
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457908436580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457908467583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457908472822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457908495145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457908949178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457908949820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909156391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909156633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909195384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909195456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909271302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909272161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909352122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909352685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909400898
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457909403051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909404930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909405178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909405698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909406035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909407426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909408749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909410097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909449427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909453062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909457456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909463249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909480794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909480802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909484521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909487444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909501842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909512335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909513064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909513455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457909568568
