what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457973556459
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457973559014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457973559080
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457973559100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457973564690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457973795060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457973799619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457973803631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457973806905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457973807636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457973812331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457973878385
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457973879560
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457973913965
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457973916294
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x1001020] return code: 4, 'other error'",1457973917178
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x1001020, /cygdrive/h/DSD/T8_DMA/software/mem/mem.elf] return code: 4, 'other error'",1457973920876
error,log,,,"Downloading ELF Process failed",1457973920882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457973920899
