what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901284478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901286914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901299337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901300167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901301049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901302968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901305824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901306913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901337603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901341875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901343953
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457901344379
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457901346689
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457901348019
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457901352375
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457901360683
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457901365073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901369937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901371254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901371905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901500406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901503486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901516337
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457901517463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901519377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901519770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901521666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901522242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901522249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901522991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901526130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901526806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901531806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901553469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901624333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901626513
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457901626957
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457901629188
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457901630487
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457901635081
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457901644290
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457901648719
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457901662691
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457901667154
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457901677507
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457901681933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901690815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901750665
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457901751562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901753378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901753726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901754269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901754606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901755941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901756808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901758314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901838284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457901874932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457902008482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457902011320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457902014815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457902020014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457902038028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457902038051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457902040112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457902043230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457902045312
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457902045722
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457902047839
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457902049130
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457902053471
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457902056559
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457902058315
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457902058930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457902062929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457903592594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457903592931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457903635454
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457903637004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457903638489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457903639015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457903640722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457903640861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457903641391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457903643800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457903644600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457903645093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457903646112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457903931333
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457903940573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457903945990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457903966248
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.open.outline",1457903966259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457903967372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457903968399
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.open.outline",1457903968410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457903969782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457903974789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457903986158
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457903986264
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457903986344
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1457903986344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1457903997463
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457903999313
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457903999313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457904003986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457904010033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457904018967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457904026534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457904028650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457904059725
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457904071555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457904073768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457904078037
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457904080625
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457904080685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1457904081665
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457904090302
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457904096455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457904098916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457904114676
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1457904121928
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457904124558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457904128243
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1457904131288
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457904131459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457904138944
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457904140278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457904141391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457904146007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457904146319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457904150148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457904153817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457904155589
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457904156012
