what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1457892421301
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1457892421302
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1457892421302
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1457892421303
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1457892421303
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1457892421304
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1457892421304
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1457892421304
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1457892421304
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1457892421305
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1457892421305
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1457892421305
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1457892421306
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1457892421306
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1457892421306
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1457892421307
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1457892421307
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1457892421308
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1457892421308
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1457892421308
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1457892421309
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1457892421309
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1457892421309
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1457892421309
os,sysinfo,,,"win32",1457892421311
arch,sysinfo,,,"x86",1457892421311
ws,sysinfo,,,"win32",1457892421311
locale,sysinfo,,,"en_GB",1457892421311
processors,sysinfo,,,"8",1457892421311
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1457892421311
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1457892421311
java.specification.name,sysinfo,,,"Java Platform API Specification",1457892421311
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1457892421311
java.specification.version,sysinfo,,,"1.6",1457892421311
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1457892421311
java.version,sysinfo,,,"1.6.0_23",1457892421311
java.vm.info,sysinfo,,,"mixed mode",1457892421311
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1457892421311
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1457892421311
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1457892421311
java.vm.specification.version,sysinfo,,,"1.0",1457892421311
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1457892421311
java.vm.version,sysinfo,,,"19.0-b09",1457892421311
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1457892421322
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1457892421877
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457892430991
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1457892432301
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1457892432331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892434371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892434519
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1457892435224
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1457892435236
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1457892435237
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1457892435237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892435257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892435437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892441075
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1457892442313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892445552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892446113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892449871
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1457892452399
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1457892452402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892453157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892455016
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457892456086
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1457892456098
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457892458782
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1457892459326
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1457892459335
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457892472935
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457892475205
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x1001020] return code: 4, 'other error'",1457892476104
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x1001020, /cygdrive/h/DSD/T8_DMA/software/memread_test/memread_test.elf] return code: 4, 'other error'",1457892479738
error,log,,,"Downloading ELF Process failed",1457892479744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892479787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892481448
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457892481467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892482172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892482521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892526948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892527525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892527532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892532405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892544837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892608423
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457892609703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892611410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892611518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892612037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892612336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892613907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892614817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892615923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892726712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892732375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892737960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892741091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892768048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892768127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892770846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892773630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892775911
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457892776347
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457892779900
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457892782159
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x1001020] return code: 4, 'other error'",1457892783056
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x1001020, /cygdrive/h/DSD/T8_DMA/software/memread_test/memread_test.elf] return code: 4, 'other error'",1457892786634
error,log,,,"Downloading ELF Process failed",1457892786638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892786657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892787988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892794084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892804039
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457892804815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892806509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457892808492
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457892808910
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457892812367
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457892814611
