what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457977200151
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457977202825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457977204099
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457977204106
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x1001020, --reset-target, /cygdrive/h/DSD/T8_DMA/software/mem/mem.elf] return code: 4, 'other error'",1457977208101
error,log,,,"Downloading ELF Process failed",1457977208106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457977208147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457977225221
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457977231610
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457977233581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457977235318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457977241020
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457977241045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457977243202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457977243861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457977244450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457977244753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457977247728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457977252244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457977255510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457977255541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457977255552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457977256703
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1457977256713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457977258777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457977299442
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457977300469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457977300509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457977303409
