what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1457965564648
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1457965564648
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1457965564648
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1457965564649
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1457965564649
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1457965564649
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1457965564650
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1457965564650
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1457965564651
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1457965564651
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1457965564651
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1457965564652
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1457965564652
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1457965564652
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1457965564653
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1457965564653
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1457965564653
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1457965564654
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1457965564654
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1457965564655
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1457965564655
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1457965564655
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1457965564656
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1457965564656
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1457965564657
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1457965564657
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1457965564657
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1457965564657
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1457965564658
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1457965564658
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1457965564658
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1457965564659
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1457965564659
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1457965564660
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1457965564660
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1457965564660
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1457965564661
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1457965564661
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1457965564661
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1457965564662
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1457965564662
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1457965564662
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1457965564662
os,sysinfo,,,"win32",1457965564664
arch,sysinfo,,,"x86",1457965564664
ws,sysinfo,,,"win32",1457965564664
locale,sysinfo,,,"en_GB",1457965564664
processors,sysinfo,,,"8",1457965564664
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1457965564664
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1457965564664
java.specification.name,sysinfo,,,"Java Platform API Specification",1457965564664
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1457965564664
java.specification.version,sysinfo,,,"1.6",1457965564664
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1457965564664
java.version,sysinfo,,,"1.6.0_23",1457965564664
java.vm.info,sysinfo,,,"mixed mode",1457965564664
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1457965564664
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1457965564664
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1457965564664
java.vm.specification.version,sysinfo,,,"1.0",1457965564664
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1457965564664
java.vm.version,sysinfo,,,"19.0-b09",1457965564664
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1457965564985
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457965564991
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1457965568828
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1457965568864
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457965578654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457965578670
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1457965578720
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1457965578724
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1457965578725
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1457965578726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457965583189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457965587115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457965587495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457965588027
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1457965641446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457965661245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457965696257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457965835503
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1457965839039
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1457965839042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457965839915
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457965876240
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1457965876428
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457965910822
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1457965911272
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1457965911278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457965921413
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457965922653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457965931684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457966228149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457966231406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457966389204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457966390009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457967931195
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457967950803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457968003950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457968182875
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457968183986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457968204506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457968273613
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457968294937
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457968296727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457968299425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457968299846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457968300365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457968302846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457968310584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457968314697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457968319590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457968395332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457968396267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457968406957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457968416654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457968495648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457968495968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457968500053
