what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1457894559084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894561569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894562517
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1457894562520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1457894562521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894565653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894570183
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1457894570187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1457894570187
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1457894572635
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1457894572754
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1457894572759
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1457894572759
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1457894572760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894572999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894605217
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457894608770
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457894608825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1457894609384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457894609645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457894610157
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457894613557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894615425
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1457894635354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894643309
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1457894645363
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1457894645365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894646725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894649017
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1457894654875
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1457894657688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894657792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894668620
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457894668634
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457894671557
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1457894672003
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1457894672008
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x1001020] return code: 4, 'other error'",1457894675349
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x1001020, /cygdrive/h/DSD/T8_DMA/software/mem/mem.elf] return code: 4, 'other error'",1457894679054
error,log,,,"Downloading ELF Process failed",1457894679063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894679100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894680750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894684414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894691554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894696192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894732614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894733409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894735938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894736103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894738310
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1457894741107
started,bundle,org.eclipse.core.databinding.property,1.4.0.I20110222-0800,"org.eclipse.core.databinding.property",1457894741119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894757764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1457894757776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894758088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894758159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894761337
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457894780615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894781666
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457894785128
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457894787337
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x1001020] return code: 4, 'other error'",1457894788262
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x1001020, /cygdrive/h/DSD/T8_DMA/software/mem/mem.elf] return code: 4, 'other error'",1457894791822
error,log,,,"Downloading ELF Process failed",1457894791827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894791871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894792889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894827384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894833340
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457894836428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894838909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894840813
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457894841213
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457894845272
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457894847578
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x1001020] return code: 4, 'other error'",1457894848429
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x1001020, /cygdrive/h/DSD/T8_DMA/software/mem/mem.elf] return code: 4, 'other error'",1457894852026
error,log,,,"Downloading ELF Process failed",1457894852031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894852050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894854207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894855759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894896764
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457894899101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457894905330
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457894906635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894907865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894911921
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457894921335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457894923755
